token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
55706,NIFTY02MAR2626650PE,NIFTY,02MAR2026,2665000.000000,65,OPTIDX,NFO,5.000000
55709,NIFTY02MAR2626750CE,NIFTY,02MAR2026,2675000.000000,65,OPTIDX,NFO,5.000000
55730,NIFTY02MAR2627150PE,NIFTY,02MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
55752,NIFTY02MAR2627500PE,NIFTY,02MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
55760,NIFTY31DEC3028500CE,NIFTY,31DEC2030,2850000.000000,65,OPTIDX,NFO,5.000000
55810,NIFTY02MAR2627600PE,NIFTY,02MAR2026,2760000.000000,65,OPTIDX,NFO,5.000000
57798,NIFTY17MAR2624050PE,NIFTY,17MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
57814,NIFTY17MAR2624250CE,NIFTY,17MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
57868,NIFTY17MAR2624600PE,NIFTY,17MAR2026,2460000.000000,65,OPTIDX,NFO,5.000000
57887,NIFTY17MAR2625050PE,NIFTY,17MAR2026,2505000.000000,65,OPTIDX,NFO,5.000000
57903,NIFTY17MAR2625350CE,NIFTY,17MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
57929,NIFTY17MAR2625800CE,NIFTY,17MAR2026,2580000.000000,65,OPTIDX,NFO,5.000000
57931,NIFTY17MAR2625850CE,NIFTY,17MAR2026,2585000.000000,65,OPTIDX,NFO,5.000000
57960,NIFTY17MAR2625900PE,NIFTY,17MAR2026,2590000.000000,65,OPTIDX,NFO,5.000000
57961,NIFTY17MAR2625950CE,NIFTY,17MAR2026,2595000.000000,65,OPTIDX,NFO,5.000000
57965,NIFTY17MAR2626000CE,NIFTY,17MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
58000,NIFTY17MAR2626250PE,NIFTY,17MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
58001,NIFTY17MAR2626300CE,NIFTY,17MAR2026,2630000.000000,65,OPTIDX,NFO,5.000000
58005,NIFTY17MAR2626400CE,NIFTY,17MAR2026,2640000.000000,65,OPTIDX,NFO,5.000000
58015,NIFTY17MAR2626550CE,NIFTY,17MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
58116,NIFTY17MAR2627000PE,NIFTY,17MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
58131,NIFTY17MAR2627100PE,NIFTY,17MAR2026,2710000.000000,65,OPTIDX,NFO,5.000000
58138,NIFTY17MAR2627250CE,NIFTY,17MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
58153,NIFTY17MAR2627500CE,NIFTY,17MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
58635,NIFTY29DEC2615000PE,NIFTY,29DEC2026,1500000.000000,65,OPTIDX,NFO,5.000000
61660,NIFTY24DEC2921000PE,NIFTY,24DEC2029,2100000.000000,65,OPTIDX,NFO,5.000000
61794,NIFTY24DEC2927000CE,NIFTY,24DEC2029,2700000.000000,65,OPTIDX,NFO,5.000000
62607,NIFTY24MAR2623750CE,NIFTY,24MAR2026,2375000.000000,65,OPTIDX,NFO,5.000000
62609,NIFTY24MAR2623800CE,NIFTY,24MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
62616,NIFTY24MAR2623850CE,NIFTY,24MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
62624,NIFTY24MAR2624050CE,NIFTY,24MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
62645,NIFTY24MAR2624200PE,NIFTY,24MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
62662,NIFTY24MAR2624400CE,NIFTY,24MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
62677,NIFTY24MAR2624550PE,NIFTY,24MAR2026,2455000.000000,65,OPTIDX,NFO,5.000000
62681,NIFTY24MAR2624600PE,NIFTY,24MAR2026,2460000.000000,65,OPTIDX,NFO,5.000000
62765,NIFTY24MAR2625500CE,NIFTY,24MAR2026,2550000.000000,65,OPTIDX,NFO,5.000000
62789,NIFTY24MAR2625650CE,NIFTY,24MAR2026,2565000.000000,65,OPTIDX,NFO,5.000000
62794,NIFTY24MAR2625750PE,NIFTY,24MAR2026,2575000.000000,65,OPTIDX,NFO,5.000000
62795,NIFTY24MAR2625800CE,NIFTY,24MAR2026,2580000.000000,65,OPTIDX,NFO,5.000000
62842,NIFTY24MAR2626250PE,NIFTY,24MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
62854,NIFTY24MAR2626450CE,NIFTY,24MAR2026,2645000.000000,65,OPTIDX,NFO,5.000000
62880,NIFTY24MAR2626950CE,NIFTY,24MAR2026,2695000.000000,65,OPTIDX,NFO,5.000000
62884,NIFTY24MAR2627050CE,NIFTY,24MAR2026,2705000.000000,65,OPTIDX,NFO,5.000000
62920,NIFTY30MAR2622000CE,NIFTY,30MAR2026,2200000.000000,65,OPTIDX,NFO,5.000000
62924,NIFTY30MAR2624000CE,NIFTY,30MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
62932,NIFTY30MAR2628000CE,NIFTY,30MAR2026,2800000.000000,65,OPTIDX,NFO,5.000000
62964,NIFTY30MAR2631000PE,NIFTY,30MAR2026,3100000.000000,65,OPTIDX,NFO,5.000000
62980,NIFTY24MAR2627450CE,NIFTY,24MAR2026,2745000.000000,65,OPTIDX,NFO,5.000000
62984,NIFTY24MAR2627550CE,NIFTY,24MAR2026,2755000.000000,65,OPTIDX,NFO,5.000000
65887,NIFTY29SEP2618000CE,NIFTY,29SEP2026,1800000.000000,65,OPTIDX,NFO,5.000000
65901,NIFTY29SEP2624000PE,NIFTY,29SEP2026,2400000.000000,65,OPTIDX,NFO,5.000000
65906,NIFTY29SEP2627000CE,NIFTY,29SEP2026,2700000.000000,65,OPTIDX,NFO,5.000000
35235,NIFTY29DEC2630000CE,NIFTY,29DEC2026,3000000.000000,65,OPTIDX,NFO,5.000000
38159,NIFTY29DEC2629000PE,NIFTY,29DEC2026,2900000.000000,65,OPTIDX,NFO,5.000000
45457,NIFTY10MAR2623800PE,NIFTY,10MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
45483,NIFTY10MAR2624200PE,NIFTY,10MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
45538,NIFTY10MAR2624950PE,NIFTY,10MAR2026,2495000.000000,65,OPTIDX,NFO,5.000000
45558,NIFTY10MAR2625250PE,NIFTY,10MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
45576,NIFTY10MAR2625550PE,NIFTY,10MAR2026,2555000.000000,65,OPTIDX,NFO,5.000000
45637,NIFTY10MAR2626000PE,NIFTY,10MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
45648,NIFTY10MAR2626250CE,NIFTY,10MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
45649,NIFTY10MAR2626250PE,NIFTY,10MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
45676,NIFTY10MAR2626500PE,NIFTY,10MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
45680,NIFTY10MAR2626600PE,NIFTY,10MAR2026,2660000.000000,65,OPTIDX,NFO,5.000000
45681,NIFTY10MAR2626650CE,NIFTY,10MAR2026,2665000.000000,65,OPTIDX,NFO,5.000000
45704,NIFTY10MAR2626850PE,NIFTY,10MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
45713,NIFTY10MAR2627000CE,NIFTY,10MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
45716,NIFTY10MAR2627050PE,NIFTY,10MAR2026,2705000.000000,65,OPTIDX,NFO,5.000000
45729,NIFTY10MAR2627300CE,NIFTY,10MAR2026,2730000.000000,65,OPTIDX,NFO,5.000000
45735,NIFTY10MAR2627350CE,NIFTY,10MAR2026,2735000.000000,65,OPTIDX,NFO,5.000000
45740,NIFTY10MAR2627450PE,NIFTY,10MAR2026,2745000.000000,65,OPTIDX,NFO,5.000000
45743,NIFTY10MAR2627550CE,NIFTY,10MAR2026,2755000.000000,65,OPTIDX,NFO,5.000000
50981,NIFTY29JUN2727000CE,NIFTY,29JUN2027,2700000.000000,65,OPTIDX,NFO,5.000000
53595,NIFTY28DEC2715000PE,NIFTY,28DEC2027,1500000.000000,65,OPTIDX,NFO,5.000000
53604,NIFTY28DEC2718000PE,NIFTY,28DEC2027,1800000.000000,65,OPTIDX,NFO,5.000000
54523,NIFTY30MAR2623600PE,NIFTY,30MAR2026,2360000.000000,65,OPTIDX,NFO,5.000000
54532,NIFTY30MAR2623850CE,NIFTY,30MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
54537,NIFTY30MAR2623950PE,NIFTY,30MAR2026,2395000.000000,65,OPTIDX,NFO,5.000000
54538,NIFTY30MAR2624050CE,NIFTY,30MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
54539,NIFTY30MAR2624050PE,NIFTY,30MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
54543,NIFTY30MAR2624150PE,NIFTY,30MAR2026,2415000.000000,65,OPTIDX,NFO,5.000000
54544,NIFTY30MAR2624200CE,NIFTY,30MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
54549,NIFTY30MAR2624300PE,NIFTY,30MAR2026,2430000.000000,65,OPTIDX,NFO,5.000000
54552,NIFTY30MAR2624400CE,NIFTY,30MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
54559,NIFTY30MAR2624550PE,NIFTY,30MAR2026,2455000.000000,65,OPTIDX,NFO,5.000000
54561,NIFTY30MAR2624600PE,NIFTY,30MAR2026,2460000.000000,65,OPTIDX,NFO,5.000000
54563,NIFTY30MAR2624650PE,NIFTY,30MAR2026,2465000.000000,65,OPTIDX,NFO,5.000000
54571,NIFTY30MAR2624850PE,NIFTY,30MAR2026,2485000.000000,65,OPTIDX,NFO,5.000000
54586,NIFTY30MAR2625300CE,NIFTY,30MAR2026,2530000.000000,65,OPTIDX,NFO,5.000000
54593,NIFTY30MAR2625450PE,NIFTY,30MAR2026,2545000.000000,65,OPTIDX,NFO,5.000000
54600,NIFTY30MAR2625650CE,NIFTY,30MAR2026,2565000.000000,65,OPTIDX,NFO,5.000000
54611,NIFTY30MAR2625650PE,NIFTY,30MAR2026,2565000.000000,65,OPTIDX,NFO,5.000000
54618,NIFTY30MAR2625850CE,NIFTY,30MAR2026,2585000.000000,65,OPTIDX,NFO,5.000000
54619,NIFTY30MAR2625850PE,NIFTY,30MAR2026,2585000.000000,65,OPTIDX,NFO,5.000000
54639,NIFTY30MAR2626100PE,NIFTY,30MAR2026,2610000.000000,65,OPTIDX,NFO,5.000000
54666,NIFTY30MAR2626350PE,NIFTY,30MAR2026,2635000.000000,65,OPTIDX,NFO,5.000000
54733,NIFTY30MAR2627100PE,NIFTY,30MAR2026,2710000.000000,65,OPTIDX,NFO,5.000000
54734,NIFTY30MAR2627150CE,NIFTY,30MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
54763,NIFTY02MAR2623350PE,NIFTY,02MAR2026,2335000.000000,65,OPTIDX,NFO,5.000000
54770,NIFTY02MAR2623550CE,NIFTY,02MAR2026,2355000.000000,65,OPTIDX,NFO,5.000000
54797,NIFTY02MAR2624050CE,NIFTY,02MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
54802,NIFTY02MAR2624150PE,NIFTY,02MAR2026,2415000.000000,65,OPTIDX,NFO,5.000000
54776,NIFTY02MAR2623700CE,NIFTY,02MAR2026,2370000.000000,65,OPTIDX,NFO,5.000000
54812,NIFTY02MAR2624400PE,NIFTY,02MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
54820,NIFTY02MAR2624550CE,NIFTY,02MAR2026,2455000.000000,65,OPTIDX,NFO,5.000000
54822,NIFTY30MAR2627650CE,NIFTY,30MAR2026,2765000.000000,65,OPTIDX,NFO,5.000000
54811,NIFTY02MAR2624400CE,NIFTY,02MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
54826,NIFTY30MAR2627750CE,NIFTY,30MAR2026,2775000.000000,65,OPTIDX,NFO,5.000000
54827,NIFTY30MAR2627750PE,NIFTY,30MAR2026,2775000.000000,65,OPTIDX,NFO,5.000000
54831,NIFTY30MAR2627850PE,NIFTY,30MAR2026,2785000.000000,65,OPTIDX,NFO,5.000000
54879,NIFTY02MAR2624800PE,NIFTY,02MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
54880,NIFTY02MAR2624850CE,NIFTY,02MAR2026,2485000.000000,65,OPTIDX,NFO,5.000000
54883,NIFTY02MAR2624900PE,NIFTY,02MAR2026,2490000.000000,65,OPTIDX,NFO,5.000000
54904,NIFTY02MAR2625200PE,NIFTY,02MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
54910,NIFTY02MAR2625350PE,NIFTY,02MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
54911,NIFTY02MAR2625400CE,NIFTY,02MAR2026,2540000.000000,65,OPTIDX,NFO,5.000000
54983,NIFTY02MAR2626000CE,NIFTY,02MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
55249,NIFTY02MAR2626350CE,NIFTY,02MAR2026,2635000.000000,65,OPTIDX,NFO,5.000000
55253,NIFTY02MAR2626450CE,NIFTY,02MAR2026,2645000.000000,65,OPTIDX,NFO,5.000000
55266,NIFTY02MAR2626550PE,NIFTY,02MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
55283,NIFTY29SEP2619500PE,NIFTY,29SEP2026,1950000.000000,65,OPTIDX,NFO,5.000000
55289,NIFTY29SEP2628500PE,NIFTY,29SEP2026,2850000.000000,65,OPTIDX,NFO,5.000000
55291,NIFTY29SEP2631500PE,NIFTY,29SEP2026,3150000.000000,65,OPTIDX,NFO,5.000000
55292,NIFTY29SEP2634500CE,NIFTY,29SEP2026,3450000.000000,65,OPTIDX,NFO,5.000000
55329,NIFTY29DEC2625500PE,NIFTY,29DEC2026,2550000.000000,65,OPTIDX,NFO,5.000000
55374,NIFTY29JUN2722500CE,NIFTY,29JUN2027,2250000.000000,65,OPTIDX,NFO,5.000000
55379,NIFTY29JUN2728500PE,NIFTY,29JUN2027,2850000.000000,65,OPTIDX,NFO,5.000000
55423,NIFTY28DEC2719500PE,NIFTY,28DEC2027,1950000.000000,65,OPTIDX,NFO,5.000000
55426,NIFTY28DEC2725500CE,NIFTY,28DEC2027,2550000.000000,65,OPTIDX,NFO,5.000000
55476,NIFTY27JUN2825500CE,NIFTY,27JUN2028,2550000.000000,65,OPTIDX,NFO,5.000000
55606,NIFTY24DEC2928500CE,NIFTY,24DEC2029,2850000.000000,65,OPTIDX,NFO,5.000000
55477,NIFTY27JUN2825500PE,NIFTY,27JUN2028,2550000.000000,65,OPTIDX,NFO,5.000000
55560,NIFTY26JUN2922500CE,NIFTY,26JUN2029,2250000.000000,65,OPTIDX,NFO,5.000000
55605,NIFTY24DEC2925500PE,NIFTY,24DEC2029,2550000.000000,65,OPTIDX,NFO,5.000000
55609,NIFTY24DEC2931500PE,NIFTY,24DEC2029,3150000.000000,65,OPTIDX,NFO,5.000000
55702,NIFTY31DEC3021000CE,NIFTY,31DEC2030,2100000.000000,65,OPTIDX,NFO,5.000000
55713,NIFTY02MAR2626850CE,NIFTY,02MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
55722,NIFTY02MAR2626950PE,NIFTY,02MAR2026,2695000.000000,65,OPTIDX,NFO,5.000000
55727,NIFTY02MAR2627100CE,NIFTY,02MAR2026,2710000.000000,65,OPTIDX,NFO,5.000000
55759,NIFTY31DEC3027000PE,NIFTY,31DEC2030,2700000.000000,65,OPTIDX,NFO,5.000000
55771,NIFTY31DEC3034500PE,NIFTY,31DEC2030,3450000.000000,65,OPTIDX,NFO,5.000000
57787,NIFTY17MAR2623800PE,NIFTY,17MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
57757,NIFTY17MAR2623650CE,NIFTY,17MAR2026,2365000.000000,65,OPTIDX,NFO,5.000000
57764,NIFTY17MAR2623700CE,NIFTY,17MAR2026,2370000.000000,65,OPTIDX,NFO,5.000000
57793,NIFTY17MAR2623950CE,NIFTY,17MAR2026,2395000.000000,65,OPTIDX,NFO,5.000000
57797,NIFTY17MAR2624050CE,NIFTY,17MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
57800,NIFTY17MAR2624100PE,NIFTY,17MAR2026,2410000.000000,65,OPTIDX,NFO,5.000000
57817,NIFTY17MAR2624300CE,NIFTY,17MAR2026,2430000.000000,65,OPTIDX,NFO,5.000000
57818,NIFTY17MAR2624300PE,NIFTY,17MAR2026,2430000.000000,65,OPTIDX,NFO,5.000000
57881,NIFTY17MAR2624900PE,NIFTY,17MAR2026,2490000.000000,65,OPTIDX,NFO,5.000000
57883,NIFTY17MAR2624950PE,NIFTY,17MAR2026,2495000.000000,65,OPTIDX,NFO,5.000000
57906,NIFTY17MAR2625350PE,NIFTY,17MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
58002,NIFTY17MAR2626300PE,NIFTY,17MAR2026,2630000.000000,65,OPTIDX,NFO,5.000000
58003,NIFTY17MAR2626350CE,NIFTY,17MAR2026,2635000.000000,65,OPTIDX,NFO,5.000000
58047,NIFTY17MAR2626800CE,NIFTY,17MAR2026,2680000.000000,65,OPTIDX,NFO,5.000000
58061,NIFTY17MAR2626800PE,NIFTY,17MAR2026,2680000.000000,65,OPTIDX,NFO,5.000000
58113,NIFTY17MAR2627000CE,NIFTY,17MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
58132,NIFTY17MAR2627150CE,NIFTY,17MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
58147,NIFTY17MAR2627350PE,NIFTY,17MAR2026,2735000.000000,65,OPTIDX,NFO,5.000000
58151,NIFTY17MAR2627450CE,NIFTY,17MAR2026,2745000.000000,65,OPTIDX,NFO,5.000000
58636,NIFTY29DEC2616000CE,NIFTY,29DEC2026,1600000.000000,65,OPTIDX,NFO,5.000000
62006,NIFTY24DEC2933000CE,NIFTY,24DEC2029,3300000.000000,65,OPTIDX,NFO,5.000000
62617,NIFTY24MAR2623850PE,NIFTY,24MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
62618,NIFTY24MAR2623900CE,NIFTY,24MAR2026,2390000.000000,65,OPTIDX,NFO,5.000000
62641,NIFTY24MAR2624100PE,NIFTY,24MAR2026,2410000.000000,65,OPTIDX,NFO,5.000000
62660,NIFTY24MAR2624350CE,NIFTY,24MAR2026,2435000.000000,65,OPTIDX,NFO,5.000000
62663,NIFTY24MAR2624400PE,NIFTY,24MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
62688,NIFTY24MAR2624800CE,NIFTY,24MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
62689,NIFTY24MAR2624800PE,NIFTY,24MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
62710,NIFTY24MAR2625000CE,NIFTY,24MAR2026,2500000.000000,65,OPTIDX,NFO,5.000000
62711,NIFTY24MAR2625000PE,NIFTY,24MAR2026,2500000.000000,65,OPTIDX,NFO,5.000000
62716,NIFTY24MAR2625150CE,NIFTY,24MAR2026,2515000.000000,65,OPTIDX,NFO,5.000000
62763,NIFTY24MAR2625450CE,NIFTY,24MAR2026,2545000.000000,65,OPTIDX,NFO,5.000000
62777,NIFTY24MAR2625600PE,NIFTY,24MAR2026,2560000.000000,65,OPTIDX,NFO,5.000000
62792,NIFTY24MAR2625700PE,NIFTY,24MAR2026,2570000.000000,65,OPTIDX,NFO,5.000000
62803,NIFTY24MAR2625850PE,NIFTY,24MAR2026,2585000.000000,65,OPTIDX,NFO,5.000000
62807,NIFTY24MAR2625900PE,NIFTY,24MAR2026,2590000.000000,65,OPTIDX,NFO,5.000000
62812,NIFTY24MAR2626000CE,NIFTY,24MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
62838,NIFTY24MAR2626150PE,NIFTY,24MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
62858,NIFTY24MAR2626500CE,NIFTY,24MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
62881,NIFTY24MAR2626950PE,NIFTY,24MAR2026,2695000.000000,65,OPTIDX,NFO,5.000000
62916,NIFTY30MAR2620000CE,NIFTY,30MAR2026,2000000.000000,65,OPTIDX,NFO,5.000000
62936,NIFTY30MAR2629000PE,NIFTY,30MAR2026,2900000.000000,65,OPTIDX,NFO,5.000000
62937,NIFTY30MAR2630000CE,NIFTY,30MAR2026,3000000.000000,65,OPTIDX,NFO,5.000000
62939,NIFTY24MAR2627150PE,NIFTY,24MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
62971,NIFTY24MAR2627400PE,NIFTY,24MAR2026,2740000.000000,65,OPTIDX,NFO,5.000000
62983,NIFTY24MAR2627500PE,NIFTY,24MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
65888,NIFTY29SEP2618000PE,NIFTY,29SEP2026,1800000.000000,65,OPTIDX,NFO,5.000000
65923,NIFTY29SEP2630000CE,NIFTY,29SEP2026,3000000.000000,65,OPTIDX,NFO,5.000000
65930,NIFTY29SEP2633000PE,NIFTY,29SEP2026,3300000.000000,65,OPTIDX,NFO,5.000000
67770,NIFTY26DEC2818000CE,NIFTY,26DEC2028,1800000.000000,65,OPTIDX,NFO,5.000000
67781,NIFTY26DEC2823000PE,NIFTY,26DEC2028,2300000.000000,65,OPTIDX,NFO,5.000000
67787,NIFTY26DEC2826000PE,NIFTY,26DEC2028,2600000.000000,65,OPTIDX,NFO,5.000000
71503,NIFTY29DEC2625000CE,NIFTY,29DEC2026,2500000.000000,65,OPTIDX,NFO,5.000000
72171,NIFTY26MAY2623800CE,NIFTY,26MAY2026,2380000.000000,65,OPTIDX,NFO,5.000000
72181,NIFTY26MAY2624050CE,NIFTY,26MAY2026,2405000.000000,65,OPTIDX,NFO,5.000000
72225,NIFTY28APR2623400PE,NIFTY,28APR2026,2340000.000000,65,OPTIDX,NFO,5.000000
72228,NIFTY28APR2623500CE,NIFTY,28APR2026,2350000.000000,65,OPTIDX,NFO,5.000000
72237,NIFTY26MAY2624250CE,NIFTY,26MAY2026,2425000.000000,65,OPTIDX,NFO,5.000000
72239,NIFTY26MAY2624300CE,NIFTY,26MAY2026,2430000.000000,65,OPTIDX,NFO,5.000000
72260,NIFTY28APR2623900PE,NIFTY,28APR2026,2390000.000000,65,OPTIDX,NFO,5.000000
72277,NIFTY28APR2624250CE,NIFTY,28APR2026,2425000.000000,65,OPTIDX,NFO,5.000000
72282,NIFTY26MAY2624600CE,NIFTY,26MAY2026,2460000.000000,65,OPTIDX,NFO,5.000000
72332,NIFTY28APR2624650PE,NIFTY,28APR2026,2465000.000000,65,OPTIDX,NFO,5.000000
72283,NIFTY26MAY2624600PE,NIFTY,26MAY2026,2460000.000000,65,OPTIDX,NFO,5.000000
72289,NIFTY26MAY2624750PE,NIFTY,26MAY2026,2475000.000000,65,OPTIDX,NFO,5.000000
72296,NIFTY26MAY2624950CE,NIFTY,26MAY2026,2495000.000000,65,OPTIDX,NFO,5.000000
72335,NIFTY28APR2624750CE,NIFTY,28APR2026,2475000.000000,65,OPTIDX,NFO,5.000000
72351,NIFTY26MAY2625550PE,NIFTY,26MAY2026,2555000.000000,65,OPTIDX,NFO,5.000000
72354,NIFTY28APR2625100CE,NIFTY,28APR2026,2510000.000000,65,OPTIDX,NFO,5.000000
72355,NIFTY28APR2625100PE,NIFTY,28APR2026,2510000.000000,65,OPTIDX,NFO,5.000000
72363,NIFTY26MAY2625700CE,NIFTY,26MAY2026,2570000.000000,65,OPTIDX,NFO,5.000000
72364,NIFTY26MAY2625700PE,NIFTY,26MAY2026,2570000.000000,65,OPTIDX,NFO,5.000000
72375,NIFTY26MAY2625850CE,NIFTY,26MAY2026,2585000.000000,65,OPTIDX,NFO,5.000000
72394,NIFTY28APR2625450PE,NIFTY,28APR2026,2545000.000000,65,OPTIDX,NFO,5.000000
72408,NIFTY28APR2625500PE,NIFTY,28APR2026,2550000.000000,65,OPTIDX,NFO,5.000000
72453,NIFTY26MAY2626300PE,NIFTY,26MAY2026,2630000.000000,65,OPTIDX,NFO,5.000000
72482,NIFTY28APR2626150PE,NIFTY,28APR2026,2615000.000000,65,OPTIDX,NFO,5.000000
72484,NIFTY28APR2626200PE,NIFTY,28APR2026,2620000.000000,65,OPTIDX,NFO,5.000000
72486,NIFTY28APR2626250PE,NIFTY,28APR2026,2625000.000000,65,OPTIDX,NFO,5.000000
72488,NIFTY28APR2626300PE,NIFTY,28APR2026,2630000.000000,65,OPTIDX,NFO,5.000000
72578,NIFTY26MAY2626450PE,NIFTY,26MAY2026,2645000.000000,65,OPTIDX,NFO,5.000000
72598,NIFTY26MAY2626600PE,NIFTY,26MAY2026,2660000.000000,65,OPTIDX,NFO,5.000000
72599,NIFTY26MAY2626650CE,NIFTY,26MAY2026,2665000.000000,65,OPTIDX,NFO,5.000000
72604,NIFTY26MAY2626750PE,NIFTY,26MAY2026,2675000.000000,65,OPTIDX,NFO,5.000000
72605,NIFTY26MAY2626800CE,NIFTY,26MAY2026,2680000.000000,65,OPTIDX,NFO,5.000000
72607,NIFTY26MAY2626850CE,NIFTY,26MAY2026,2685000.000000,65,OPTIDX,NFO,5.000000
72619,NIFTY26MAY2627000CE,NIFTY,26MAY2026,2700000.000000,65,OPTIDX,NFO,5.000000
72628,NIFTY26MAY2627200PE,NIFTY,26MAY2026,2720000.000000,65,OPTIDX,NFO,5.000000
72629,NIFTY26MAY2627250CE,NIFTY,26MAY2026,2725000.000000,65,OPTIDX,NFO,5.000000
72630,NIFTY26MAY2627250PE,NIFTY,26MAY2026,2725000.000000,65,OPTIDX,NFO,5.000000
72719,NIFTY28APR2626850CE,NIFTY,28APR2026,2685000.000000,65,OPTIDX,NFO,5.000000
72746,NIFTY28APR2627300PE,NIFTY,28APR2026,2730000.000000,65,OPTIDX,NFO,5.000000
72759,NIFTY28APR2627500PE,NIFTY,28APR2026,2750000.000000,65,OPTIDX,NFO,5.000000
53606,NIFTY28DEC2719000PE,NIFTY,28DEC2027,1900000.000000,65,OPTIDX,NFO,5.000000
54541,NIFTY30MAR2624100PE,NIFTY,30MAR2026,2410000.000000,65,OPTIDX,NFO,5.000000
54546,NIFTY30MAR2624250CE,NIFTY,30MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
54556,NIFTY30MAR2624500CE,NIFTY,30MAR2026,2450000.000000,65,OPTIDX,NFO,5.000000
54566,NIFTY30MAR2624750CE,NIFTY,30MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
54570,NIFTY30MAR2624850CE,NIFTY,30MAR2026,2485000.000000,65,OPTIDX,NFO,5.000000
54582,NIFTY30MAR2625200CE,NIFTY,30MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
54587,NIFTY30MAR2625300PE,NIFTY,30MAR2026,2530000.000000,65,OPTIDX,NFO,5.000000
54588,NIFTY30MAR2625350CE,NIFTY,30MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
54591,NIFTY30MAR2625400PE,NIFTY,30MAR2026,2540000.000000,65,OPTIDX,NFO,5.000000
54595,NIFTY30MAR2625500PE,NIFTY,30MAR2026,2550000.000000,65,OPTIDX,NFO,5.000000
54616,NIFTY30MAR2625800CE,NIFTY,30MAR2026,2580000.000000,65,OPTIDX,NFO,5.000000
54645,NIFTY30MAR2626250PE,NIFTY,30MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
54728,NIFTY30MAR2626950CE,NIFTY,30MAR2026,2695000.000000,65,OPTIDX,NFO,5.000000
54730,NIFTY30MAR2627050CE,NIFTY,30MAR2026,2705000.000000,65,OPTIDX,NFO,5.000000
